t,freq,d21_err,d23_err,d24_err,d32_err,d34_err,d41_err,d42_err,d43_err,o_error
0.021,1049.57,0.8284271247461903,1.8284271247461903,0.9262776601683793,1.8284271247461903,1.1622776601683795,4.0990195135927845,0.9262776601683793,1.1622776601683795,2.0
0.04,1031.24,0.8290635430405766,1.8277907925117485,0.9255819592605419,1.8277907925117485,1.1617401158578002,4.098921677149943,0.9255819592605419,1.1617401158578002,2.000500003763652
0.061,955.36,0.8301241572406406,1.826730071580874,0.9238110729287516,1.826730071580874,1.1606964918747606,4.098195977151689,0.9238110729287516,1.1606964918747606,2.001500093642919
0.08,1016.28,0.8321041888250109,1.824750407147246,0.9205224853303786,1.824750407147246,1.1589259254997915,4.097098479559136,0.9205224853303786,1.1589259254997915,2.0033008525263325
0.1,940.97,0.8345795139115224,1.8223465190360288,0.916570067555381,1.8223465190360288,1.156744805061928,4.095688140900053,0.916570067555381,1.156744805061928,2.0055026312653093
0.12,1072.22,0.83769136520992,1.8192360089305404,0.9116058621149459,1.8192360089305404,1.1539635981905652,4.093965993435915,0.9116058621149459,1.1539635981905652,2.0084054626463312
0.14,1049.09,0.8416522281161645,1.8152773488888334,0.9052828035788569,1.8152773488888334,1.1504246563598892,4.0918931575485775,0.9052828035788569,1.1504246563598892,2.0119114394971116
0.16,1025.39,0.8461794426019047,1.8107535849214553,0.8981380602929221,1.8107535849214553,1.1460649197621158,4.08933464961443,0.8981380602929221,1.1460649197621158,2.0159208900569996
0.18,1509.37,0.8508488406453663,1.8060182661620736,0.8906146097278556,1.8060182661620736,1.141706725536003,4.0866806841401795,0.8906146097278556,1.141706725536003,2.020133421835944
0.201,972.02,0.857286979502081,1.7995872190567632,0.8810377110833052,1.7995872190567632,1.1359599780208414,4.083605560066622,0.8810377110833052,1.1359599780208414,2.025756370859253
0.22,1022.03,0.8638668767051421,1.793015082649477,0.8708297090173671,1.793015082649477,1.1296479392780867,4.080029035869988,0.8708297090173671,1.1296479392780867,2.0313870646967516
0.24,996.42,0.8715087223576132,1.785383735815568,0.8596754019814092,1.785383735815568,1.122673212562153,4.076602163061805,0.8596754019814092,1.122673212562153,2.0379309962331607
0.261,1055.68,0.8797165714097881,1.7771869954949184,0.8480816182084534,1.7771869954949184,1.115481796805751,4.072812374564899,0.8480816182084534,1.115481796805751,2.0447903583184193
0.28,1049.6,0.8891274226842789,1.7680728198950688,0.8356091425957466,1.7680728198950688,1.1079460419464762,4.0690372050735055,0.8356091425957466,1.1079460419464762,2.052573370182508
0.3,1397.99,0.896698437883789,1.75994499913772,0.8254786644348715,1.75994499913772,1.1013877004898327,4.065667240938723,0.8254786644348715,1.1013877004898327,2.058752491984822
0.321,1007.42,0.9066028259422567,1.7503354371021609,0.813905311184203,1.7503354371021609,1.0945791363979498,4.062435255140976,0.813905311184203,1.0945791363979498,2.066576899332354
0.34,1024.46,0.9173569684547194,1.7386754242348714,0.8004173351457742,1.7386754242348714,1.0862594588110381,4.057906874831382,0.8004173351457742,1.0862594588110381,2.0751318101006744
0.361,1056.3,0.9257760199805429,1.7298443331007203,0.7898672388817896,1.7298443331007203,1.0802442194482325,4.0542881816309695,0.7898672388817896,1.0802442194482325,2.081769666348075
0.38,1139.42,0.9387178182558715,1.7152830263579273,0.7736272585933341,1.7152830263579273,1.0694687949151405,4.0483061528522954,0.7736272585933341,1.0694687949151405,2.0914259086592595
0.4,962.8,0.9479143578377607,1.704466976372986,0.761613880788627,1.704466976372986,1.0613440675021089,4.043598018616428,0.761613880788627,1.0613440675021089,2.0986183095970543
0.42,1114.53,0.9587387418060977,1.6918136143203566,0.747915834365144,1.6918136143203566,1.052242931206358,4.038604464089542,0.747915834365144,1.052242931206358,2.1071627399336346
0.44,1028.87,0.9684310485393213,1.680078092068245,0.7347605498840908,1.680078092068245,1.0434657107184755,4.033177021934717,0.7347605498840908,1.0434657107184755,2.1148009055454433
0.46,1012.52,0.9782657885989625,1.6681297613639399,0.7217427749113097,1.6681297613639399,1.034656323727146,4.0280086598704425,0.7217427749113097,1.034656323727146,2.1226556945406516
0.48,981.79,0.988878265758546,1.6551204604096097,0.7077336886209262,1.6551204604096097,1.025062338400148,4.022395346141296,0.7077336886209262,1.025062338400148,2.1310544547616694
0.5,1031.74,0.9991421259593869,1.641685863695792,0.693394236395501,1.641685863695792,1.01512544063335,4.016345636785761,0.693394236395501,1.01512544063335,2.1396387420347636
0.521,1065.27,1.0094022123562785,1.6286030930256161,0.6795723262994593,1.6286030930256161,1.0054130857013424,4.01054490743972,0.6795723262994593,1.0054130857013424,2.147859763659095
0.541,983.79,1.0183208775634882,1.6167230216066177,0.6669157923528619,1.6167230216066177,0.9965506263116235,4.005234332324583,0.6669157923528619,0.9965506263116235,2.1552402408412132
