t,freq,d21_err,d23_err,d24_err,d32_err,d34_err,d41_err,d42_err,d43_err,o_error
24.24,1150.43,0.006699737778753878,0.0011930476552226565,-0.0042945600145967155,0.0011930476552226565,0.0021051794634865395,0.013360640924364509,-0.0042945600145967155,0.0021051794634865395,0.024990114374608782
24.26,1113.15,0.005794239437537652,0.004165074727428442,-0.004197690946787347,0.004165074727428442,0.0010030504041789179,0.014064500038232008,-0.004197690946787347,0.0010030504041789179,0.02580616437062309
24.281,1008.05,0.004606319464838027,0.007209084569234747,-0.004414745069720283,0.007209084569234747,-1.7802301444103108e-05,0.014345217329252424,-0.004414745069720283,-1.7802301444103108e-05,0.026603045210403152
24.301,850.2,0.0030664891712164355,0.009966575119664256,-0.004758515339402969,0.009966575119664256,2.765683462824242e-05,0.014627673156514698,-0.004758515339402969,2.765683462824242e-05,0.027362873382634968
24.321,997.52,0.0020974852031483415,0.012230307379988092,-0.004116048216655344,0.012230307379988092,0.0008493646524372345,0.015196222016600203,-0.004116048216655344,0.0008493646524372345,0.027967425597679056
24.342,880.44,0.0014170729923703718,0.013645025875428818,-0.004105387031418939,0.013645025875428818,0.001244404948860467,0.015482968347490855,-0.004105387031418939,0.001244404948860467,0.028419243215280263
24.36,1073.86,0.0008254906071480939,0.014847360627057382,-0.003794888944214758,0.014847360627057382,0.002789367710280377,0.01570554534796975,-0.003794888944214758,0.002789367710280377,0.027841711363377722
24.381,1069.58,0.00037559963632904925,0.015556195929237626,-0.0036338968891431733,0.015556195929237626,0.003988101284001289,0.015295886482567411,-0.0036338968891431733,0.003988101284001289,0.0274896973337057
24.401,1147.52,6.629210949071762e-06,0.015703152988147284,-0.004260763679480473,0.015703152988147284,0.0037009263877085807,0.014881266778137059,-0.004260763679480473,0.0037009263877085807,0.026794616372657846
24.42,1067.7,-0.00033286366733409345,0.014364227133369045,-0.005153020177852241,0.014364227133369045,0.0039744107980661525,0.014612271317988368,-0.005153020177852241,0.0039744107980661525,0.024955695834006707
24.44,957.51,0.00018666173910242279,0.012683764867865266,-0.005621734334861017,0.012683764867865266,0.003255235473445417,0.014341858701931276,-0.005621734334861017,0.003255235473445417,0.02300929787716253
24.46,969.85,0.000710323571486704,0.010512765335416674,-0.0061091528117596106,0.010512765335416674,0.002742212548540568,0.013931366029677372,-0.0061091528117596106,0.002742212548540568,0.021223943940806428
24.481,926.19,0.0014471001482245782,0.008144798117345475,-0.006049090787461964,0.008144798117345475,0.0018687718523122676,0.01338466299170249,-0.006049090787461964,0.0018687718523122676,0.01968447769222285
24.501,881.71,0.0026785708482162107,0.0055700936972893356,-0.004963088923876313,0.0055700936972893356,0.002116392731209338,0.01284666240420207,-0.004963088923876313,0.002116392731209338,0.018492768327566914
24.521,967.2,0.003783328105658512,0.0026457197895990436,-0.00411498177915437,0.0026457197895990436,0.002502498941899134,0.012455929621707496,-0.00411498177915437,0.002502498941899134,0.017067521775055588
24.54,1026.33,0.0053333917061548775,-0.0006145456109263314,-0.002853689068835763,-0.0006145456109263314,0.003107269883448893,0.011719829540618898,-0.002853689068835763,0.003107269883448893,0.015540723607526934
24.56,1160.82,0.006252985785789811,-0.004227462034229745,-0.0023030531981804714,-0.004227462034229745,0.003498899075592199,0.010847134822759452,-0.0023030531981804714,0.003498899075592199,0.01407747338577221
24.58,1158.84,0.0072594405060990574,-0.007970058477175912,-0.00257759141207492,-0.007970058477175912,0.0025422836931876525,0.010093677322597472,-0.00257759141207492,0.0025422836931876525,0.012696728501819703
24.6,1096.21,0.008042739097939844,-0.01093733430218613,-0.003306274320193925,-0.01093733430218613,0.0015261877146781622,0.009403514433695692,-0.003306274320193925,0.0015261877146781622,0.011858997788593801
24.621,974.43,0.008458842930226584,-0.013009094405693866,-0.0038497625403284275,-0.013009094405693866,0.0011672780378573222,0.008507083038862495,-0.0038497625403284275,0.0011672780378573222,0.011299438280277735
