t,freq,d21_err,d23_err,d24_err,d32_err,d34_err,d41_err,d42_err,d43_err,o_error
0.021,1018.68,0.8284271247461903,1.8284271247461903,0.9262776601683793,1.8284271247461903,1.1622776601683795,4.0990195135927845,0.9262776601683793,1.1622776601683795,2.0
0.041,1061.89,0.8284977637463427,1.8283564032185877,0.926182889345843,1.8283564032185877,1.1621828893458432,4.099039129403812,0.926182889345843,1.1621828893458432,2.000000002494872
0.061,1126.03,0.8288512906296037,1.8280027902753826,0.9257717255072286,1.8280027902753826,1.1618348873117492,4.098902053041979,0.9257717255072286,1.1618348873117492,2.0002999530587244
0.081,893.89,0.8298412499471879,1.8269422149349008,0.9241905914885868,1.8269422149349008,1.160854717404459,4.098353066486889,0.9241905914885868,1.160854717404459,2.001200120570434
0.1,1201.45,0.8316798084641683,1.825174526982928,0.9211233868656139,1.825174526982928,1.1592738838481154,4.0972358464487195,0.9211233868656139,1.1592738838481154,2.0029006065673087
0.12,969.69,0.8338722122645099,1.8230535772967897,0.9175501678930171,1.8230535772967897,1.1573454246575956,4.0959818088196185,0.9175501678930171,1.1573454246575956,2.004901933829451
0.14,1038.43,0.8366304783258824,1.8202255814360782,0.912997036174199,1.8202255814360782,1.1546904418354198,4.094317585831661,0.912997036174199,1.1546904418354198,2.0074044295581075
0.16,1017.45,0.8403790492364682,1.8165497433423132,0.9071479947922159,1.8165497433423132,1.1514355887839711,4.092400904918546,0.9071479947922159,1.1514355887839711,2.010809137127691
0.18,991.99,0.8434914103402527,1.8134394914895586,0.9018999116023219,1.8134394914895586,1.1483399930435216,4.0904265791958485,0.9018999116023219,1.1483399930435216,2.0135150835648714
0.2,995.44,0.8481603274985603,1.8087038659809536,0.8944710711947073,1.8087038659809536,1.1439812627145822,4.087771378634575,0.8944710711947073,1.1439812627145822,2.0177257386801144
0.22,1015.5,0.853820246316169,1.8030500427168188,0.8858733536306334,1.8030500427168188,1.1388338508898714,4.084985688385403,0.8858733536306334,1.1388338508898714,2.022743142308545
0.24,1019.6,0.859621729347364,1.7972551793892522,0.8769606539173123,1.7972551793892522,1.1334992346980806,4.081930508669154,0.8769606539173123,1.1334992346980806,2.0277662685213436
0.26,958.07,0.8657066537032319,1.7911780223187628,0.8677325488145362,1.7911780223187628,1.1277554331841255,4.078863596875636,0.8677325488145362,1.1277554331841255,2.0329965160138337
0.28,961.75,0.8736316086253875,1.783264032492577,0.8560729882242177,1.783264032492577,1.1204671809350057,4.075087652755597,0.8560729882242177,1.1204671809350057,2.039744647845454
0.3,987.16,0.8824060360138746,1.7745024549840291,0.8437861949591476,1.7745024549840291,1.112803735539186,4.071089535306923,0.8437861949591476,1.112803735539186,2.047111163437446
0.32,938.46,0.8917448541097532,1.76531622304111,0.8318526187376087,1.76531622304111,1.105488105741089,4.067688343241677,0.8318526187376087,1.105488105741089,2.0546016220172754
0.34,1009.41,0.9014392419574331,1.7553530681162806,0.8196117616751923,1.7553530681162806,1.097984392634868,4.06394195642495,0.8196117616751923,1.097984392634868,2.062607601381176
0.36,1004.2,0.911839349938012,1.7445413835006405,0.8069388064150118,1.7445413835006405,1.0903268669412434,4.059953152551831,0.8069388064150118,1.0903268669412434,2.0708472363386035
0.38,1465.13,0.921672223228803,1.734011212919497,0.7946835956582308,1.734011212919497,1.0827329962302947,4.055737111838177,0.7946835956582308,1.0827329962302947,2.078501618165175
0.4,935.67,0.9334132260769383,1.7210071425325473,0.7798235979638792,1.7210071425325473,1.073282376171778,4.0502644275074395,0.7798235979638792,1.073282376171778,2.0874179153148766
